EntrezID	Symbol
55898	UNC45A
91433	RCCD1
100507118	PRC1-AS1
9055	PRC1
26276	VPS33B
101926911	VPS33B-DT
9899	SV2B
101926928	CRAT37
107984778	LOC107984778
105370973	LOC105370973
28232	SLCO3A1
8128	ST8SIA2
104613533	LOC104613533
145858	C15orf32
100144604	LINC00930
400451	FAM174B
101926994	LOC101926994
728619	ASB9P1
100507217	CHASERR
1106	CHD2
56963	RGMA
101927025	LOC101927025
105370982	LOC105370982
124900612	LOC124900612
107983974	LOC107983974
101927153	LINC02207
101927112	LINC01581
283682	LINC01579
105369203	LOC105369203
55784	MCTP2
105370985	LINC02852
105370987	LOC105370987
105370991	LOC105370991
440311	LOC440311
105370989	LOC105370989
105370990	LOC105370990
145820	LINC00924
400456	LETR1
105370993	LOC105370993
112268156	LOC112268156
105370998	LOC105370998
105369212	LOC105369212
105370997	LOC105370997
644192	NR2F2-AS1
7026	NR2F2
100302258	MIR1469
101927263	LOC101927263
100652749	SPATA8-AS1
145946	SPATA8
107984764	LINC02253
101927286	LINC02254
105371007	LOC105371007
91948	LINC00923
124903585	LOC124903585
91947	ARRDC4
105371008	LINC02251
101927332	LINC01582
105371010	LOC105371010
105371011	LINC02351
283777	FAM169BP
104472848	IRAIN
3480	IGF1R
100616432	MIR4714
124903561	LOC124903561
145814	PGPEP1L
104564224	LUNAR1
23336	SYNM
105371016	SYNM-AS1
64927	TTC23
123355	LRRC28
105371018	LINC02244
4205	MEF2A
145748	LYSMD4
196968	DNM1P46
400464	LOC400464
170691	ADAMTS17
105371022	LOC105371022
388182	SPATA41
102723320	CERS3-AS1
204219	CERS3
102723335	LOC102723335
140460	ASB7
105371024	LOC105371024
440313	LOC440313
105369201	GCAWKR
220	ALDH1A3
101927751	ALDH1A3-AS1
79705	LRRK1
105371026	LOC105371026
124903564	LOC124903564
22856	CHSY1
55829	SELENOS
6627	SNRPA1
5046	PCSK6
105371027	PCSK6-AS1
124903567	LOC124903567
101927505	LINC02348
80213	TM2D3
123283	TARS3
100128108	UBE2Q2P13
390648	OR4F6
390651	OR4F13P
100124412	FAM138E
100422834	MIR1302-10
374666	WASH3P
102465910	MIR6859-3
100288486	DDX11L9
103504738	MIR6859-4
100132169	WASIR2
79622	SNRNP25
64285	RHBDF1
4350	MPG
8131	NPRL3
3050	HBZ
3042	HBM
3039	HBA1
55692	LUC7L
83986	FAM234A
8786	RGS11
64714	PDIA2
8312	AXIN1
10573	MRPL28
58986	PGAP6
4833	NME4
26063	DECR2
9727	RAB11FIP3
64493	LINC00235
6650	CAPN15
100847028	MIR5587
146325	PRR35
9091	PIGQ
57799	RAB40C
117166	WFIKKN1
84331	MCRIP2
197335	WDR90
105371184	STUB1-DT
84219	WDR24
146330	FBXL16
79006	METRN
65990	ANTKMT
124093	CCDC78
64428	CIAO3
10232	MSLN
724032	MIR662
113000	RPUSD1
51764	GNG13
64788	LMF1
101929387	LMF1-AS1
115804232	CEROX1
30812	SOX8
146336	SSTR5-AS1
390664	C1QTNF8
8912	CACNA1H
124903622	LOC124903622
64499	TPSB2
7177	TPSAB1
23430	TPSD1
124903624	LOC124903624
7329	UBE2I
8938	BAIAP3
84572	GNPTG
64718	UNKL
101929440	LOC101929440
645811	CCDC154
1186	CLCN7
390667	PTX4
9894	TELO2
9742	IFT140
79652	TMEM204
105371046	LOC105371046
57585	CRAMP1
90861	JPT2
23162	MAPK8IP3
101929480	MAPK8IP3-AS1
100423012	MIR3177
65993	MRPS34
90864	SPSB3
3029	HAGH
254528	MEIOB
64735	LINC00254
105371048	LINC02124
64711	HS3ST6
51734	MSRB1
6123	RPL3L
4716	NDUFB10
124056	NOXO1
9143	SYNGR3
90850	ZNF598
283869	NPW
9351	NHERF2
4913	NTHL1
7249	TSC2
5310	PKD1
100616258	MIR4516
25837	RAB26
84231	TRAF7
57524	CASKIN1
283871	PGP
1775	DNASE1L2
1632	ECI1
106660606	MIR3677HG
100126328	MIR940
21	ABCA3
650655	ABCA17P
899	CCNF
105371050	LOC105371050
729652	TEDC2-AS1
4917	NTN3
57465	TBC1D24
527	ATP6V0C
752014	CEMP1
5170	PDPK1
652276	LOC652276
100507321	ERVK13-1
54442	KCTD5
83886	PRSS27
100128788	SRRM2-AS1
260429	PRSS33
109616997	SNORA3C
360226	PRSS41
10942	PRSS21
124220	ZG16B
124221	PRSS30P
64063	PRSS22
101929566	LOC101929566
114984	FLYWCH2
84256	FLYWCH1
105371055	LOC105371055
79412	KREMEN2
124222	PAQR4
283875	GREP1
9080	CLDN9
146439	BICDL2
64386	MMP25
124900372	LOC124900372
9235	IL32
84891	ZSCAN10
7755	ZNF205
100507458	ZNF213-AS1
7760	ZNF213
197350	CASP16P
4992	OR1F1
26184	OR1F2P
4210	MEFV
10127	ZNF263
79903	NAA60
646174	C16orf90
23059	CLUAP1
197358	NLRC3
84464	SLX4
1773	DNASE1
10131	TRAP1
1387	CREBBP
102724927	LINC02861
115	ADCY9
105371062	LOC105371062
6345	SRL
7023	TFAP4
84662	GLIS2
51025	PAM16
79585	CORO7
114990	VASN
100529144	CORO7-PAM16
9093	DNAJA3
57407	NMRAL1
124903636	LOC124903636
3163	HMOX2
29965	CDIP1
342346	C16orf96
124402	UBALD1
23295	MGRN1
84309	NUDT16L1
124401	ANKS3
146562	DNAAF8
26048	ZNF500
124404	SEPTIN12
79641	ROGDI
84656	GLYR1
29855	UBN1
5493	PPL
9717	SEC14L5
51172	NAGPA
146556	C16orf89
196483	EEF2KMT
105371067	LOC105371067
105371066	LINC02164
54715	RBFOX1
101926950	LINC01570
102465867	MIR8065
105371069	LOC105371069
283953	TMEM114
79091	METTL22
18	ABAT
5373	PMM2
100130283	LOC100130283
23589	CARHSP1
101929989	LITAFD
7874	USP7
29035	HAPSTR1
101927009	LINC02177
104355218	LINC01177
101927026	LOC101927026
2903	GRIN2A
105371076	LOC105371076
107984900	LOC107984900
80063	ATF7IP2
106144584	LINC01290
2013	EMP2
146279	TEKT5
4682	NUBP1
780776	TVP23A
4261	CIITA
23274	CLEC16A
107984859	LOC107984859
105371082	LOC105371082
8651	SOCS1
58531	PRM3
5619	PRM1
100313773	MIR548H2
105371083	LOC105371083
400499	LOC400499
101927131	LOC101927131
9516	LITAF
8303	SNN
29066	ZC3H7A
400500	BCAR4
2935	GSPT1
729978	NPIPB2
608	TNFRSF17
92017	SNX29
642696	LOC642696
124900383	LOC124900383
105371087	LOC105371087
105371085	LOC105371085
100616195	MIR4718
55313	CPPED1
729993	SHISA9
124903645	LOC124903645
2072	ERCC4
101927311	LINC02185
57496	MRTFB
100129781	MIR193BHG
100126355	MIR365A
105447648	LINC02130
124903648	LINC03107
5073	PARN
8399	PLA2G10
642778	NPIPA3
100652777	LOC100652777
642799	NPIPA2
730013	ABCC6P2
100422960	MIR3179-1
100422870	MIR3180-1
109951030	PKD1P3-NPIPA1
102466268	MIR6511A1
102465461	MIR6770-1
9284	NPIPA1
23042	PDXDC1
123803	NTAN1
100505915	LOC100505915
105369154	PKD1P6-NPIPP1
102465985	MIR6511B2
100500852	MIR3180-4
100288332	NPIPA5
255027	MPV17L
89927	BMERB1
9665	MARF1
54820	NDE1
4629	MYH11
123811	CEP20
4363	ABCC1
368	ABCC6
408050	NOMO3
100846994	MIR3670-2
100422956	MIR3180-2
339044	PKD1P1
102466812	MIR6511A2
102465683	MIR6511A3
101059938	NPIPA7
102723692	LOC102723692
64131	XYLT1
107984893	LOC107984893
101059953	NPIPA8
110006323	PKD1P4-NPIPA8
110006322	PKD1P5-LOC105376752
103504726	MIR3670-3
100423006	MIR3179-3
103504740	MIR3670-4
283820	NOMO2
653190	ABCC6P1
6210	RPS15A
107984844	SMG1-DT
79905	TMC7
10229	COQ7
124903656	LOC124903656
162073	ITPRIPL2
51760	SYT17
124903658	LOC124903658
728276	CLEC19A
105371113	LINC02858
105371114	LOC105371114
79838	TMC5
124903659	LOC124903659
51573	GDE1
57020	VPS35L
400506	KNOP1
124152	IQCK
51704	GPRC5B
124274	GPR139
2813	GP2
7369	UMOD
204474	PDILT
105371119	LOC105371119
348158	ACSM2B
105371120	LOC105371120
6296	ACSM3
123879	DCUN1D3
57149	LYRM1
55567	DNAH3
107984888	LOC107984888
57146	LDAF1
7783	ZP2
105371123	LOC105371123
1428	CRYM
400508	CRYM-AS1
100652781	SNX29P1
23117	NPIPB3
100271836	SMG1P3
100500917	MIR3680-1
51108	METTL9
10261	IGSF6
146183	OTOA
730092	RRN3P1
440345	NPIPB4
7385	UQCRC2
255762	PDZD9
730094	MOSMO
105371129	LOC105371129
146177	VWA3A
100288072	SDR42E2
29904	EEF2K
55718	POLR3E
1039	CDR2
641298	SMG1P1
100132247	NPIPB5
653786	OTOAP1
107984851	LOC107984851
9956	HS3ST2
112268176	LOC112268176
57478	USP31
6340	SCNN1G
6338	SCNN1B
91949	COG7
23062	GGA2
4706	NDUFAB1
5347	PLK1
10595	ERN2
63928	CHP2
5579	PRKCB
102466247	MIR1273H
105371142	LINC02194
10368	CACNG3
124900377	LOC124900377
105371143	LOC105371143
5930	RBBP6
27327	TNRC6A
115584	SLC5A11
55114	ARHGAP17
283887	LINC02175
51451	LCMT1
100506655	LCMT1-AS2
343	AQP8
342357	ZKSCAN2
112577464	ZKSCAN2-DT
105371146	LINC02191
105371152	LINC02195
162083	C16orf82
105371156	LINC02129
79831	KDM8
197370	NSMCE1
400512	NSMCE1-DT
3566	IL4R
50615	IL21R
283888	IL21R-AS1
2975	GTF3C1
23247	KATNIP
100128079	LOC100128079
146395	GSG1L
23214	XPO6
388228	SBK1
124903670	LOC124903670
728741	NPIPB6
102465520	MIR6862-1
728689	EIF3CL
440350	NPIPB7
1201	CLN3
246778	IL27
26471	NUPR1
112869	SGF29
6799	SULT1A2
6817	SULT1A1
728734	NPIPB8
8663	EIF3C
100507607	NPIPB9
11273	ATXN2L
487	ATP2A1
79874	RABEP2
930	CD19
84901	NFATC2IP
100616487	MIR4517
83985	SPNS1
27040	LAT
653390	RRN3P2
101928215	LOC101928215
440352	SNX29P2
101928188	LOC101928188
102723708	LOC102723708
728888	NPIPB11
107282092	BOLA2-SMG1P6
445329	SULT1A4
388242	LOC388242
440353	NPIPB12
440354	SMG1P2
6693	SPN
23475	QPRT
124903673	LOC124903673
283897	C16orf54
653808	ZG16
3835	KIF22
112476	PRRT2
112268170	MVP-DT
9961	MVP
10423	CDIPT
440356	CDIPTOSP
26470	SEZ6L2
253982	ASPHD1
253980	KCTD13
124446	TMEM219
9344	TAOK2
8479	HIRIP3
283899	INO80E
8448	DOC2A
83723	TLCD3B
112694756	LOC112694756
226	ALDOA
5531	PPP4C
6911	TBX6
79153	GDPD3
5595	MAPK3
11151	CORO1A
654483	BOLA2B
6818	SULT1A3
613038	LOC613038
101929894	LOC101929894
613037	NPIPB13
595101	SMG1P5
10421	CD2BP2
26000	TBC1D10B
197407	ZNF48
51333	ZNF771
79077	DCTPP1
22928	SEPHS2
3683	ITGAL
79724	ZNF768
107984875	ZNF747-DT
65988	ZNF747
92595	ZNF764
146542	ZNF688
146540	ZNF785
115509	ZNF689
78994	PRR14
64319	FBRS
10847	SRCAP
677813	SNORA30
100862671	TMEM265
5261	PHKG2
90835	CFAP119
9810	RNF40
23361	ZNF629
9274	BCL7C
101928736	MIR762HG
100313837	MIR762
1489	CTF1
54620	FBXL19
93129	ORAI3
9739	SETD1A
80270	HSD3B7
112755	STX1B
6810	STX4
79001	VKORC1
10295	BCKDK
84148	KAT8
5652	PRSS8
146547	PRSS36
2521	FUS
100652740	PYCARD-AS1
29108	PYCARD
493829	TRIM72
3684	ITGAM
3687	ITGAX
3681	ITGAD
1339	COX6A2
283933	ZNF843
79798	ARMC5
7041	TGFB1I1
6524	SLC5A2
51327	AHSP
102724018	FRG2KP
100132341	CLUHP3
124411	KRBOX5
10308	ZNF267
100289574	HERC2P4
390705	LOC390705
24150	TP53TG3
386757	SLC6A10P
653550	TP53TG3C
102724127	TP53TG3F
101929031	LOC101929031
102724207	LOC102724207
105369183	LOC105369183
124903767	LOC124903767
400533	LINC02167
124149	ANKRD26P1
79801	SHCBP1
55737	VPS35
23594	ORC6
91807	MYLK3
388272	C16orf87
84706	GPT2
10294	DNAJA2
124903684	LOC124903684
81831	NETO2
81533	ITFG1
5257	PHKB
101927132	LINC02133
100507534	LINC02192
105371238	LINC02134
94160	ABCC12
85320	ABCC11
83752	LONP2
6477	SIAH1
9683	N4BP1
105371240	LOC105371240
105371241	LOC105371241
869	CBLN1
124903689	LOC124903689
123970	C16orf78
105371244	LOC105371244
101927228	LINC02179
1596	ADAM3B
23090	ZNF423
255919	CNEP1R1
55027	HEATR3
64282	TENT4B
113	ADCY7
102465462	MIR6771
29117	BRD7
105371248	LINC02178
124903770	LOC124903770
124903771	LOC124903771
85407	NKD1
124903773	LOC124903773
101927272	LOC101927272
124460	SNX20
64127	NOD2
1540	CYLD
105371252	LINC02168
102724940	LINC02128
101927334	LINC02127
107984903	LOC107984903
6299	SALL1
105371256	LOC105371256
102723323	LOC102723323
642659	HNRNPA1L3
101927364	LINC01571
388276	LINC02911
102467079	LINC02180
105371261	LOC105371261
283854	CASC22
107983961	LOC107983961
107984901	LOC107984901
27324	TOX3
643714	CASC16
105371265	LOC105371265
105371264	LINC03064
105371267	CHD9NB
80205	CHD9
124903784	LOC124903784
643802	MPHOSPH10P1
102723373	LOC102723373
5934	RBL2
64400	AKTIP
105371268	LOC105371268
105371269	LOC105371269
23322	RPGRIP1L
79068	FTO
100996338	LINC02169
79191	IRX3
100996345	LINC02140
105371273	LINC02183
105371276	LOC105371276
101927480	LOC101927480
105371275	LOC105371275
643911	CRNDE
10265	IRX5
124903692	LOC124903692
105371278	LOC105371278
79190	IRX6
4313	MMP2
107984884	MMP2-AS1
54947	LPCAT2
84290	CAPNS2
6530	SLC6A2
390732	CES1P2
51716	CES1P1
1066	CES1
221223	CES5A
124903694	LOC124903694
105371281	LOC105371281
102725116	LOC102725116
283856	GNAO1-DT
2775	GNAO1
26077	GNAO1-AS1
100500891	MIR3935
267	AMFR
11051	NUDT21
583	BBS2
84560	MT4
4504	MT3
4502	MT2A
4500	MT1L
4493	MT1E
4499	MT1M
4498	MT1JP
4489	MT1A
326343	MT1DP
4490	MT1B
4494	MT1F
4495	MT1G
644314	MT1IP
4501	MT1X
105371286	NUP93-DT
9688	NUP93
406930	MIR138-2
6559	SLC12A3
9709	HERPUD1
1071	CETP
84166	NLRC5
221184	CPNE2
80011	PSME3IP1
89970	RSPRY1
23568	ARL2BP
51090	PLLP
6367	CCL22
6376	CX3CL1
6361	CCL17
57019	CIAPIN1
57017	COQ9
55715	DOK4
92922	CCDC102A
221188	ADGRG5
9289	ADGRG1
222487	ADGRG3
84229	DRC7
10300	KATNB1
3801	KIFC3
102465463	MIR6772
388282	LOC388282
1258	CNGB1
374739	SPMIP8
79650	USB1
4324	MMP15
29105	CFAP20
101927556	LOC101927556
1459	CSNK2A2
29070	CCDC113
221191	PRSS54
64785	GINS3
105371295	LINC02137
65009	NDRG4
79918	SETD6
23019	CNOT1
55238	SLC38A7
2806	GOT2
107984867	LOC107984867
105371296	LOC105371296
644649	APOOP5
101927580	LINC02141
101927605	LOC101927605
1006	CDH8
105371307	LOC105371307
105371308	LOC105371308
101927629	LINC02165
105371310	LOC105371310
1009	CDH11
101927650	LINC02126
124903780	LOC124903780
283867	LINC00922
1003	CDH5
100505865	LINC00920
146227	BEAN1
124903698	LOC124903698
101927726	BEAN1-AS1
7084	TK2
100529251	CKLF-CMTM1
113540	CMTM1
146225	CMTM2
123920	CMTM3
146223	CMTM4
1783	DYNC1LI2
283847	TERB1
8883	NAE1
766	CA7
124903699	LOC124903699
57546	PDP2
107984821	LOC107984821
1014	CDH16
6236	RRAD
8824	CES2
23491	CES3
283848	CES4A
865	CBFB
80262	PHAF1
84752	B3GNT9
8717	TRADD
8996	NOL3
653319	MATCAP1
442901	MIR328
26231	FBXL9P
6553	SLC9A5
25894	PLEKHG4
146212	KCTD19
55282	LRRC36
51673	TPPP3
29800	ZDHHC1
3291	HSD11B2
9114	ATP6V0D1
181	AGRP
101927837	ATP6V0D1-DT
79567	RIPOR1
107984813	CTCF-DT
10664	CTCF
146206	CARMIL2
65057	ACD
388284	C16orf86
81577	GFOD2
57610	RANBP10
55815	TSNAXIP1
80152	CENPT
23644	EDC4
5681	PSKH1
1506	CTRL
5699	PSMB10
3931	LCAT
6560	SLC12A4
64180	DPEP3
64174	DPEP2
100131303	DPEP2NB
54920	DUS2
4775	NFATC3
124900379	LOC124900379
80004	ESRP2
23659	PLA2G15
9057	SLC7A6
84138	SLC7A6OS
54496	PRMT7
55512	SMPD3
124903705	LOC124903705
146198	ZFP90
124903808	LOC124903808
1001	CDH3
999	CDH1
79613	TANGO6
3038	HAS3
84916	UTP4
6645	SNTB2
27183	VPS4A
64146	PDF
146456	TMED6
7014	TERF2
80777	CYB5B
10725	NFAT5
119139903	NQO1-DT
28987	NOB1
11060	WWP2
348174	CLEC18A
283970	PDXDC2P-NPIPB14P
55066	PDPR
283971	CLEC18C
100506060	SMG1P7
118460	EXOSC6
16	AARS1
100506083	DDX19A-DT
55308	DDX19A
6483	ST3GAL2
197258	FCSK
25839	COG4
23450	SF3B3
146433	IL34
92154	MTSS2
55697	VAC14
100130894	VAC14-AS1
54768	HYDIN
55783	CMTR2
794	CALB2
105371333	LINC02136
102723796	TLE7
7567	ZNF19
105371335	LOC105371335
10164	CHST4
6898	TAT
91862	MARVELD3
23035	PHLPP2
164	AP1G1
342371	ATXN1L
55565	ZNF821
9798	IST1
342372	PKD1L3
1723	DHODH
3240	HP
3250	HPR
54957	TXNL4B
9785	DHX38
83449	PMFBP1
463	ZFHX3
124903716	LOC124903716
100506172	LOHAN2
105371342	LOC105371342
101928035	PSMD7-DT
283922	PDPR2P
440348	NPIPB15
497190	CLEC18B
107984827	LOC107984827
2734	GLG1
55159	RFWD3
197259	MLKL
79152	FA2H
105371343	LOC105371343
79726	WDR59
84937	ZNRF1
197257	LDHD
162239	ZFP1
440387	CTRB2
1504	CTRB1
9564	BCAR1
10428	CFDP1
124491	TMEM170A
4166	CHST6
23563	CHST5
11345	GABARAPL2
23536	ADAT1
105371346	CPHXL
105371347	LOC105371347
85445	CNTNAP4
101928203	LINC02125
100616172	MIR4719
22879	MON1B
100130958	SYCE1L
124903727	LOC124903727
170692	ADAMTS18
105371350	LINC02131
283927	NUDT7
57687	VAT1L
107984897	LOC107984897
10143	CLEC3A
51741	WWOX
102724047	WWOX-AS1
124903730	LOC124903730
107984806	LOC107984806
4094	MAF
124903729	LOC124903729
101928248	LINC01229
102467146	MAFTRR
104266962	LINC01228
105371357	LOC105371357
83657	DYNLRB2
102724084	DYNLRB2-AS1
101928276	LINC01227
124359	CDYL2
100996425	ARLNC1
56942	CMC2
23300	ATMIN
123775	C16orf46
114780	PKD1L2
53630	BCO1
8139	GAN
100616150	MIR4720
80790	CMIP
102465840	MIR7854
102465251	MIR6504
5336	PLCG2
93517	SDR42E1
3294	HSD17B2
105371363	HSD17B2-AS1
10200	MPHOSPH6
101928392	LOC101928392
1012	CDH13
101928446	LOC101928446
101928417	LOC101928417
105371368	CDH13-AS1
100422853	MIR3182
124900603	LOC124900603
124903732	CEDORA
102724163	CDH13-AS2
3281	HSBP1
23417	MLYCD
105371372	LOC105371372
29948	OSGIN1
54550	NECAB2
146167	SLC38A8
8720	MBTPS1
83693	HSDL1
123872	DNAAF1
161931	ADAD2
654780	LOC654780
93107	KCNG4
58189	WFDC1
9914	ATP2C2
105371374	ATP2C2-AS1
57707	MEAK7
23406	COTL1
79786	KLHL36
9100	USP10
83716	CRISPLD2
105371379	LINC02176
55625	ZDHHC7
9764	KIAA0513
339145	CIBAR2
400548	LINC02139
23199	GSE1
107984830	LOC107984830
197196	LINC00311
100847022	MIR5093
51659	GINS2
404550	C16orf74
100302261	MIR1910
10328	EMC8
1327	COX4I1
3394	IRF8
102466732	MIR6774
105371388	LOC105371388
107984811	LINC02132
124903741	LOC124903741
124903742	LOC124903742
100506542	LINC01082
124903743	LOC124903743
124903744	LOC124903744
101154687	LINC01081
732275	LINC00917
400550	FENDRR
2294	FOXF1
64779	MTHFSD
146512	FLJ30679
2303	FOXC2
2300	FOXL1
102724344	LINC02188
101928614	LINC02189
107984819	LOC107984819
440390	LINC02181
101928708	LOC101928708
101928682	LOC101928682
100506581	C16orf95
101928659	C16orf95-DT
79791	FBXO31
23174	ZCCHC14
101928737	ZCCHC14-DT
57338	JPH3
100129215	LOC100129215
54758	KLHDC4
102724467	LOC102724467
102465464	MIR6775
8140	SLC7A5
763	CA5A
54971	BANP
400553	LOC400553
101928880	LINC02182
84627	ZNF469
161882	ZFPM1
100847057	MIR5189
100128882	ZFPM1-AS1
124245	ZC3H18
27189	IL17C
1535	CYBA
4597	MVD
197187	SNAI3-AS1
333929	SNAI3
115992	RNF166
348180	CTU2
9780	PIEZO1
339059	LOC339059
81620	CDT1
353	APRT
2588	GALNS
51693	TRAPPC2L
390748	PABPN1L
101927793	LOC101927793
863	CBFA2T3
107984871	LOC107984871
100129697	LOC100129697
197322	ACSF3
283860	LINC00304
400558	LINC02138
1013	CDH15
146429	SLC22A31
197320	ZNF778
29123	ANKRD11
128462377	LOC128462377
101927817	LOC101927817
101930112	LOC101930112
101927863	LOC101927863
6687	SPG7
6137	RPL13
27132	CPNE7
1800	DPEP1
124045	SPATA33
105371416	LINC02166
124044	SPATA2L
9605	VPS9D1
92822	ZNF276
2175	FANCA
84501	SPIRE2
22980	TCF25
124903759	LOC124903759
4157	MC1R
10381	TUBB3
54849	DEF8
172	AFG3L1P
79007	DBNDD1
2622	GAS8
100130015	URAHP
11105	PRDM7
100996541	FAM157C
105376781	LOC105376781
105377826	LINC02887
101929823	LOC101929823
653486	SCGB1C2
8447	DOC2B
100506371	LINC02091
9501	RPH3AL
100506388	RPH3AL-AS1
105371430	LOC105371430
400566	LIAT1
359845	RFLNB
55275	VPS53
79850	TLCD3A
50628	GEMIN4
51031	GLOD4
55178	MRM3
64359	NXN
101927727	LOC101927727
29	ABR
100422835	MIR3183
105371479	ABR-AS1
727857	BHLHA9
286753	TRARG1
7531	YWHAE
1398	CRK
4641	MYO1C
51763	INPP5K
100306951	PITPNA-AS1
5306	PITPNA
124935	SLC43A2
8578	SCARF1
10594	PRPF8
727910	TLCD2
84981	MIR22HG
124997	WDR81
5345	SERPINF2
5176	SERPINF1
114826	SMYD4
6117	RPA1
105371485	LOC105371485
105371486	LOC105371486
1801	DPH1
3090	HIC1
23293	SMG6
101927839	LOC101927839
63826	SRR
55720	TSR1
9905	SGSM2
4335	MNT
284009	LOC284009
79066	METTL16
5048	PAFAH1B1
102465465	MIR6776
23277	CLUH
100302208	MIR1253
101928991	CCDC92B
23108	RAP1GAP2
101927911	LOC101927911
8386	OR1D5
4991	OR1D2
8390	OR1G1
100288728	LOC100288728
26189	OR1A2
8383	OR1A1
653166	OR1D4
4995	OR3A2
4994	OR3A1
390756	OR3A4P
9596	OR1R1P
8392	OR3A3
8388	OR1E2
84690	SPATA22
443	ASPA
162514	TRPV3
7442	TRPV1
23729	SHPK
1497	CTNS
30851	TAX1BP3
5026	P2RX5
100533970	P2RX5-TAX1BP3
3682	ITGAE
55421	NCBP3
84254	CAMKK1
5023	P2RX1
489	ATP2A3
105371496	LINC01975
23140	ZZEF1
51479	ANKFY1
7326	UBE2G1
201305	SPNS3
124903899	LOC124903899
124976	SPNS2
107985053	SPNS2-AS1
124975	GGT6
342527	SMTNL2
400568	LINC01996
246	ALOX15
27043	PELP1
409	ARRB2
400569	MED11
84225	ZMYND15
9032	TM4SF5
284013	VMO1
119139905	C17orf114
5338	PLD2
50488	MINK1
1145	CHRNE
2811	GP1BA
8402	SLC25A11
26001	RNF167
2027	ENO3
9552	SPAG7
124903901	LOC124903901
23125	CAMTA2
10749	KIF1C
55065	SLC52A1
124961	ZFP3
101928000	ZNF232-AS1
7775	ZNF232
9098	USP6
84622	ZNF594
100130950	ZNF594-DT
388325	SCIMP
9135	RABEP1
4927	NUP88
708	C1QBP
56919	DHX33
79003	MIS12
124900388	LOC124900388
22861	NLRP1
124903903	LOC124903903
339166	LOC339166
23302	WSCD1
105371508	LOC105371508
105371509	LOC105371509
23746	AIPL1
54478	PIMREG
83394	PITPNM3
9851	KIAA0753
100616466	MIR4520-2
100652883	ALOX15P1
284111	SLC13A5
54739	XAF1
162517	FBXO39
83659	TEKT1
245	ALOX12P2
124903907	LOC124903907
124903906	LOC124903906
239	ALOX12
100529209	RNASEK-C17orf49
255877	BCL6B
201232	SLC16A13
162515	SLC16A11
10462	CLEC10A
433	ASGR2
105371512	LOC105371512
432	ASGR1
1742	DLG4
37	ACADVL
1856	DVL2
11337	GABARAP
23399	CTDNEP1
1366	CLDN7
6517	SLC2A4
51087	YBX2
1984	EIF5A
2874	GPS2
84461	NEURL4
9744	ACAP1
339168	TMEM95
8711	TNK1
57048	PLSCR3
254863	TMEM256
57555	NLGN2
2256	FGF11
107983988	SPEM3
1140	CHRNB1
57659	ZBTB4
5430	POLR2A
8742	TNFSF12
8741	TNFSF13
100533955	SENP3-EIF4A1
968	CD68
6665	SOX15
6462	SHBG
112483	SAT2
482	ATP1B2
7157	TP53
55135	WRAP53
1949	EFNB3
146754	DNAH2
118432	RPL29P2
23135	KDM6B
92162	TMEM88
84316	NAA38
124637	CYB5D1
1107	CHD3
284023	RNF227
58485	TRAPPC1
116840	CNTROB
3000	GUCY2D
247	ALOX15B
242	ALOX12B
100422983	MIR4314
59344	ALOXE3
84667	HES7
5187	PER1
6844	VAMP2
727676	SNORD118
100616406	MIR4521
54785	BORCS6
9212	AURKB
284029	LINC00324
80169	CTC1
5198	PFAS
399512	SLC25A35
22899	ARHGEF15
124900396	LOC124900396
146852	ODF4
124751	KRBA2
6154	RPL26
643904	RNF222
81565	NDEL1
4628	MYH10
146849	CCDC42
388333	SPDYE4
162387	MFSD6L
146850	PIK3R6
23533	PIK3R5
101928235	PIK3R5-DT
9423	NTN1
101928266	LOC101928266
9482	STX8
146845	CFAP52
124903924	LOC124903924
124739	USP43
201140	DHRS7C
124903925	LOC124903925
644070	GSG1L2
9340	GLP2R
5957	RCVRN
8522	GAS7
107985004	LOC107985004
8735	MYH13
100128560	MYHAS
4626	MYH8
4622	MYH4
4619	MYH1
4620	MYH2
4621	MYH3
101101775	TMEM220-AS1
388335	TMEM220
100289255	TMEM238L
644139	PIRT
124903926	LOC124903926
388336	SHISA6
1770	DNAH9
101928350	LOC101928350
7566	ZNF18
6416	MAP2K4
284034	LINC00670
105371540	LOC105371540
93649	MYOCD
101928418	MYOCD-AS1
9912	ARHGAP44
100128006	ARHGAP44-AS1
100616494	MIR1269B
60528	ELAC2
105371541	LINC02093
100302287	MIR548H3
9955	HS3ST3A1
107985014	LOC107985014
100506974	LOC100506974
100874058	COX10-DT
146822	CDRT15
9953	HS3ST3B1
84815	MGC12916
107985080	LOC107985080
107984977	LINC02096
94150	CDRT7
94151	CDRT8
5376	PMP22
100616125	MIR4731
64518	TEKT3
284040	CDRT4
201158	TVP23C
374286	FBXW10B
10626	TRIM16
353149	TBC1D26
105371560	TBC1D26-AS1
105371559	LOC105371559
644694	CDRT15P2
4213	MEIS3P1
101928567	LINC02087
136	ADORA2B
125150	ZSWIM7
9487	PIGL
100302124	MIR1288
201161	CENPV
7314	UBB
51393	TRPV2
125144	SNHG29
388341	LRRC75A
124903940	LOC124903940
57336	ZNF287
57547	ZNF624
124903934	LOC124903934
9720	CCDC144A
162632	USP32P1
400578	KRT16P2
147228	KRT17P1
96597	TBC1D27P
23495	TNFRSF13B
284191	LOC284191
105371562	LINC02090
124903938	LOC124903938
23164	MPRIP
201164	PLD6
